44 6
   3.45197812e-01   5.07621178e-01  -6.11968572e-01   5.07621178e-01
   6.06477705e-01   2.02996096e-02  -5.12507497e-02   6.58385743e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
   3.72907255e-02   4.83244837e-02   7.89404339e-01  -6.11968572e-01
   2.50000000e-02   1.23981908e-03   1.99999977e-02  -5.61450574e-02
   6.96327801e-02  -4.83244837e-02  -7.89404339e-01   6.11968572e-01
   7.89404339e-01   3.45197812e-01   5.07621178e-01  -6.11968572e-01
   5.07621178e-01   6.06477705e-01   2.02996096e-02  -5.12507497e-02
   6.58385743e-02  -4.08423982e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[  8.40850978e-01   3.85383052e-01   3.80065173e-01   3.80065173e-01
   7.95668298e-02  -9.21531108e-01  -3.85383052e-01   9.19319870e-01
  -7.95668298e-02   7.67451853e-02  -3.93038181e-02  -3.35342521e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   7.71876637e-02  -8.40850978e-01  -3.85383052e-01  -3.80065173e-01
   2.50000000e-02   7.47132841e-04   3.99999977e-02  -5.61450574e-02
  -5.01431001e-02   8.40850978e-01   3.85383052e-01   3.80065173e-01
   3.80065173e-01   7.95668298e-02  -9.21531108e-01  -3.85383052e-01
   9.19319870e-01  -7.95668298e-02   7.67451853e-02  -3.93038181e-02
  -3.35342521e-02  -2.99741330e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[  8.40850978e-01   3.85383052e-01   3.80065173e-01  -3.80065173e-01
  -7.95668298e-02   9.21531108e-01   3.85383052e-01  -9.19319870e-01
   7.95668298e-02   6.95054587e-02  -4.26219660e-02  -3.68066131e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   4.71238898e+00
   7.36738126e-02  -8.40850978e-01  -3.85383052e-01  -3.80065173e-01
   0.00000000e+00   3.75641611e-05   3.99999977e-02  -5.61450574e-02
  -5.01431001e-02   8.40850978e-01   3.85383052e-01   3.80065173e-01
  -3.80065173e-01  -7.95668298e-02   9.21531108e-01   3.85383052e-01
  -9.19319870e-01   7.95668298e-02   6.94297821e-02  -4.26566505e-02
  -3.68408189e-02  -8.21889878e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[ -6.85231741e-01  -2.60279999e-01   6.80229214e-01   6.80229214e-01
  -5.62477486e-01   4.70007759e-01   2.60279999e-01   7.84776019e-01
   5.62477486e-01  -4.81429307e-02  -3.09628824e-02  -1.01274107e-01
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   8.09097383e-02   6.85231741e-01   2.60279999e-01  -6.80229214e-01
   0.00000000e+00   4.96201138e-04  -6.17858953e-02  -3.61450574e-02
  -8.77307427e-02  -6.85231741e-01  -2.60279999e-01   6.80229214e-01
   6.80229214e-01  -5.62477486e-01   4.70007759e-01   2.60279999e-01
   7.84776019e-01   5.62477486e-01  -4.80812598e-02  -3.09394572e-02
  -1.01335328e-01  -5.76136064e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   5.23598776e-01  -5.23598776e-01]
[ -6.69443830e-01   3.35139371e-01   6.62967994e-01   3.35139371e-01
  -6.60213882e-01   6.72160124e-01   6.62967994e-01   6.72160124e-01
   3.29657712e-01  -4.21875610e-02  -3.59439740e-02   6.71982519e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   4.42026011e-02   6.69443830e-01  -3.35139371e-01  -6.62967994e-01
   2.50000000e-02   9.57977143e-05  -4.17858953e-02  -3.61450574e-02
   6.68004717e-02  -6.69443830e-01   3.35139371e-01   6.62967994e-01
   3.35139371e-01  -6.60213882e-01   6.72160124e-01   6.62967994e-01
   6.72160124e-01   3.29657712e-01  -4.21875610e-02  -3.59439740e-02
   6.71982519e-02  -2.87648525e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.04719755e+00  -1.04719755e+00]
[ -4.08282201e-01  -4.29202619e-01   8.05661688e-01   4.29202619e-01
   6.88677798e-01   5.84386860e-01  -8.05661688e-01   5.84386860e-01
  -9.69599986e-02  -2.16225820e-02  -3.59733759e-02   7.79658728e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
   2.29997777e-02   4.08282201e-01   4.29202619e-01  -8.05661688e-01
   2.50000000e-02   2.12241733e-03  -2.17858953e-02  -3.61450574e-02
   7.82881382e-02  -4.08282201e-01  -4.29202619e-01   8.05661688e-01
   4.29202619e-01   6.88677798e-01   5.84386860e-01  -8.05661688e-01
   5.84386860e-01  -9.69599986e-02  -2.16225820e-02  -3.59733759e-02
   7.79658728e-02  -6.30896924e-04   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[ -4.08282201e-01  -4.29202619e-01   8.05661688e-01   8.05661688e-01
  -5.84386860e-01   9.69599986e-02   4.29202619e-01   6.88677798e-01
   5.84386860e-01  -2.16225820e-02  -3.59733759e-02   7.79658728e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   5.07262950e-02   4.08282201e-01   4.29202619e-01  -8.05661688e-01
   2.50000000e-02   1.92341703e-03  -2.17858953e-02  -3.61450574e-02
   7.82881382e-02  -4.08282201e-01  -4.29202619e-01   8.05661688e-01
   8.05661688e-01  -5.84386860e-01   9.69599986e-02   4.29202619e-01
   6.88677798e-01   5.84386860e-01  -2.16225820e-02  -3.59733759e-02
   7.79658728e-02  -5.89253629e-04   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00]
[ -4.08282201e-01  -4.29202619e-01   8.05661688e-01   8.05661688e-01
  -5.84386860e-01   9.69599986e-02   4.29202619e-01   6.88677798e-01
   5.84386860e-01  -1.14522724e-02  -2.52819387e-02   5.78968401e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   5.82604373e-02   4.08282201e-01   4.29202619e-01  -8.05661688e-01
   0.00000000e+00   1.56456734e-03  -2.17858953e-02  -3.61450574e-02
   7.82881382e-02  -4.08282201e-01  -4.29202619e-01   8.05661688e-01
   8.05661688e-01  -5.84386860e-01   9.69599986e-02   4.29202619e-01
   6.88677798e-01   5.84386860e-01  -1.14155270e-02  -2.52433105e-02
   5.78243305e-02  -3.34318332e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   5.23598776e-01  -5.23598776e-01]
[ -4.08282201e-01  -4.29202619e-01   8.05661688e-01   8.05661688e-01
  -5.84386860e-01   9.69599986e-02   4.29202619e-01   6.88677798e-01
   5.84386860e-01  -1.14522724e-02  -2.52819387e-02   5.78968401e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   6.25696051e-02   4.08282201e-01   4.29202619e-01  -8.05661688e-01
   0.00000000e+00   1.24824477e-03  -2.17858953e-02  -3.61450574e-02
   7.82881382e-02  -4.08282201e-01  -4.29202619e-01   8.05661688e-01
   8.05661688e-01  -5.84386860e-01   9.69599986e-02   4.29202619e-01
   6.88677798e-01   5.84386860e-01  -1.14155270e-02  -2.52433105e-02
   5.78243305e-02  -3.48795229e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.04719755e+00  -1.04719755e+00]
[ -4.08282201e-01  -4.29202619e-01   8.05661688e-01  -4.29202619e-01
  -6.88677798e-01  -5.84386860e-01   8.05661688e-01  -5.84386860e-01
   9.69599986e-02  -2.12142998e-02  -3.55441733e-02   7.71602110e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   3.12529554e-02   4.08282201e-01   4.29202619e-01  -8.05661688e-01
   2.50000000e-02   1.57598180e-03  -2.17858953e-02  -3.61450574e-02
   7.82881382e-02  -4.08282201e-01  -4.29202619e-01   8.05661688e-01
  -4.29202619e-01  -6.88677798e-01  -5.84386860e-01   8.05661688e-01
  -5.84386860e-01   9.69599986e-02  -2.12142998e-02  -3.55441733e-02
   7.71602110e-02  -2.53907181e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00]
[ -1.51610716e-01  -6.67965419e-01   7.28585198e-01   7.28585198e-01
  -5.73639632e-01  -3.74300925e-01   6.67965419e-01   4.74088359e-01
   5.73639632e-01   8.79340024e-04  -3.22708573e-02   8.57211385e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   4.47997508e-02   1.51610716e-01   6.67965419e-01  -7.28585198e-01
   2.50000000e-02   1.19017208e-04  -2.27485494e-09  -3.61450574e-02
   8.99469334e-02  -1.51610716e-01  -6.67965419e-01   7.28585198e-01
   7.28585198e-01  -5.73639632e-01  -3.74300925e-01   6.67965419e-01
   4.74088359e-01   5.73639632e-01   8.79340024e-04  -3.22708573e-02
   8.57211385e-02  -4.09057365e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00]
[ -1.51610716e-01  -6.67965419e-01   7.28585198e-01   7.28585198e-01
  -5.73639632e-01  -3.74300925e-01   6.67965419e-01   4.74088359e-01
   5.73639632e-01   8.79340024e-04  -3.22708573e-02   8.57211385e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   6.13744460e-02   1.51610716e-01   6.67965419e-01  -7.28585198e-01
   2.50000000e-02   1.45588164e-03  -2.27485494e-09  -3.61450574e-02
   8.99469334e-02  -1.51610716e-01  -6.67965419e-01   7.28585198e-01
   7.28585198e-01  -5.73639632e-01  -3.74300925e-01   6.67965419e-01
   4.74088359e-01   5.73639632e-01   8.79340024e-04  -3.22708573e-02
   8.57211385e-02  -4.00212267e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[  4.65020451e-01  -4.36157290e-01   7.70404308e-01  -4.36157290e-01
  -8.70149811e-01  -2.29360249e-01   7.70404308e-01  -2.29360249e-01
  -5.94870639e-01   1.87444420e-02  -3.49674322e-02   8.43928661e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   5.93522101e-02  -4.65020451e-01   4.36157290e-01  -7.70404308e-01
   2.50000000e-02   8.04835418e-06   1.99999977e-02  -3.61450574e-02
   8.64729586e-02   4.65020451e-01  -4.36157290e-01   7.70404308e-01
  -4.36157290e-01  -8.70149811e-01  -2.29360249e-01   7.70404308e-01
  -2.29360249e-01  -5.94870639e-01   1.87444420e-02  -3.49674322e-02
   8.43928661e-02  -4.23253599e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00]
[  4.65020451e-01  -4.36157290e-01   7.70404308e-01  -4.36157290e-01
  -8.70149811e-01  -2.29360249e-01   7.70404308e-01  -2.29360249e-01
  -5.94870639e-01   1.87444420e-02  -3.49674322e-02   8.43928661e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   3.46017184e-02  -4.65020451e-01   4.36157290e-01  -7.70404308e-01
   2.50000000e-02   6.96289525e-04   1.99999977e-02  -3.61450574e-02
   8.64729586e-02   4.65020451e-01  -4.36157290e-01   7.70404308e-01
  -4.36157290e-01  -8.70149811e-01  -2.29360249e-01   7.70404308e-01
  -2.29360249e-01  -5.94870639e-01   1.87444420e-02  -3.49674322e-02
   8.43928661e-02  -2.07798361e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.04719755e+00  -1.04719755e+00]
[  4.65020451e-01  -4.36157290e-01   7.70404308e-01  -7.70404308e-01
   2.29360249e-01   5.94870639e-01  -4.36157290e-01  -8.70149811e-01
  -2.29360249e-01   1.87909441e-02  -3.50110480e-02   8.44699066e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   4.71238898e+00
   5.63452896e-02  -4.65020451e-01   4.36157290e-01  -7.70404308e-01
   2.50000000e-02   1.53667685e-03   1.99999977e-02  -3.61450574e-02
   8.64729586e-02   4.65020451e-01  -4.36157290e-01   7.70404308e-01
  -7.70404308e-01   2.29360249e-01   5.94870639e-01  -4.36157290e-01
  -8.70149811e-01  -2.29360249e-01   1.87909441e-02  -3.50110480e-02
   8.44699066e-02  -4.49613303e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[ -7.90871008e-01  -2.59487889e-02   6.11432505e-01   6.11432505e-01
  -7.58667312e-02   7.87651275e-01   2.59487889e-02   9.96780266e-01
   7.58667312e-02  -2.03623266e-02  -1.60983495e-02   8.77005183e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   5.49152423e-02   7.90871008e-01   2.59487889e-02  -6.11432505e-01
   2.50000000e-02   8.28645656e-05  -2.17858953e-02  -1.61450574e-02
   8.88010974e-02  -7.90871008e-01  -2.59487889e-02   6.11432505e-01
   6.11432505e-01  -7.58667312e-02   7.87651275e-01   2.59487889e-02
   9.96780266e-01   7.58667312e-02  -2.03623266e-02  -1.60983495e-02
   8.77005183e-02  -3.47821643e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01  -5.02673859e-01
   7.22777623e-01  -4.74248351e-01  -8.59931481e-01  -4.74248351e-01
   1.88696448e-01   2.59469280e-03  -3.08784288e-02   7.81561024e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
   7.34832361e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   0.00000000e+00   1.64830564e-03  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
  -5.02673859e-01   7.22777623e-01  -4.74248351e-01  -8.59931481e-01
  -4.74248351e-01   1.88696448e-01   2.60266014e-03  -3.09236694e-02
   7.80787085e-02  -4.46494856e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   5.23598776e-01  -5.23598776e-01]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01  -5.02673859e-01
   7.22777623e-01  -4.74248351e-01  -8.59931481e-01  -4.74248351e-01
   1.88696448e-01   2.59469280e-03  -3.08784288e-02   7.81561024e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
   7.86833769e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   0.00000000e+00   2.27133727e-03  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
  -5.02673859e-01   7.22777623e-01  -4.74248351e-01  -8.59931481e-01
  -4.74248351e-01   1.88696448e-01   2.60266014e-03  -3.09236694e-02
   7.80787085e-02  -4.46494856e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.04719755e+00  -1.04719755e+00]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01  -5.02673859e-01   7.22777623e-01
  -4.74248351e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   7.20237376e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   7.03162313e-04  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   8.59931481e-01   4.74248351e-01  -1.88696448e-01  -5.02673859e-01
   7.22777623e-01  -4.74248351e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -7.60389009e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01  -5.02673859e-01   7.22777623e-01
  -4.74248351e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   6.80615696e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   3.76554317e-03  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   8.59931481e-01   4.74248351e-01  -1.88696448e-01  -5.02673859e-01
   7.22777623e-01  -4.74248351e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -5.69869942e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   5.23598776e-01  -5.23598776e-01]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01  -5.02673859e-01   7.22777623e-01
  -4.74248351e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   6.31961197e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   2.50335310e-03  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   8.59931481e-01   4.74248351e-01  -1.88696448e-01  -5.02673859e-01
   7.22777623e-01  -4.74248351e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -4.13430468e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.04719755e+00  -1.04719755e+00]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   5.02673859e-01
  -7.22777623e-01   4.74248351e-01   8.59931481e-01   4.74248351e-01
  -1.88696448e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   5.16041105e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   6.47240153e-05  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   5.02673859e-01  -7.22777623e-01   4.74248351e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -3.05601936e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   5.02673859e-01
  -7.22777623e-01   4.74248351e-01   8.59931481e-01   4.74248351e-01
  -1.88696448e-01   2.59469280e-03  -3.08784288e-02   7.81561024e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   8.79385990e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   0.00000000e+00   1.96669920e-04  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   5.02673859e-01  -7.22777623e-01   4.74248351e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01   2.60266014e-03  -3.09236694e-02
   7.80787085e-02  -6.20996011e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   5.23598776e-01  -5.23598776e-01]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   5.02673859e-01
  -7.22777623e-01   4.74248351e-01   8.59931481e-01   4.74248351e-01
  -1.88696448e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   4.91330870e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   6.60537104e-04  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   5.02673859e-01  -7.22777623e-01   4.74248351e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -3.48250772e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   5.23598776e-01  -5.23598776e-01]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   5.02673859e-01
  -7.22777623e-01   4.74248351e-01   8.59931481e-01   4.74248351e-01
  -1.88696448e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   5.79878212e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   2.65497947e-03  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   5.02673859e-01  -7.22777623e-01   4.74248351e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -6.14105158e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.04719755e+00  -1.04719755e+00]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01   5.02673859e-01
  -7.22777623e-01   4.74248351e-01   8.59931481e-01   4.74248351e-01
  -1.88696448e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00
   7.11854721e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   9.54819168e-04  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
   5.02673859e-01  -7.22777623e-01   4.74248351e-01   8.59931481e-01
   4.74248351e-01  -1.88696448e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -6.95814014e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[ -8.85259288e-02   5.02673859e-01   8.59931481e-01  -8.59931481e-01
  -4.74248351e-01   1.88696448e-01   5.02673859e-01  -7.22777623e-01
   4.74248351e-01   3.89511917e-04  -1.83568230e-02   9.95769956e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   4.71238898e+00
   6.30272204e-02   8.85259288e-02  -5.02673859e-01  -8.59931481e-01
   2.50000000e-02   2.42836490e-03  -2.27485494e-09  -1.61450574e-02
   1.03360695e-01  -8.85259288e-02   5.02673859e-01   8.59931481e-01
  -8.59931481e-01  -4.74248351e-01   1.88696448e-01   5.02673859e-01
  -7.22777623e-01   4.74248351e-01   3.89511917e-04  -1.83568230e-02
   9.95769956e-02  -7.12399618e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00]
[ 0.40791791  0.05123668  0.91157983 -0.05123668  0.9981354  -0.03317404
 -0.91157983 -0.03317404  0.4097825   0.01681824 -0.0165447   0.09518898
 -1.          0.          0.          0.          0.06004037 -0.40791791
 -0.05123668 -0.91157983  0.025       0.00184356  0.02       -0.01614506
  0.1022993   0.40791791  0.05123668  0.91157983 -0.05123668  0.9981354
 -0.03317404 -0.91157983 -0.03317404  0.4097825   0.01681824 -0.0165447
  0.09518898 -0.00342478  0.          0.          0.          0.
  1.04719755 -1.04719755]
[  4.07917909e-01   5.12366800e-02   9.11579828e-01   9.11579828e-01
   3.31740392e-02  -4.09782504e-01  -5.12366800e-02   9.98135405e-01
  -3.31740392e-02   6.69371511e-03  -1.78163979e-02   7.25635681e-02
  -1.00000000e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00
   9.26788378e-02  -4.07917909e-01  -5.12366800e-02  -9.11579828e-01
   0.00000000e+00   1.09189273e-03   1.99999977e-02  -1.61450574e-02
   1.02299303e-01   4.07917909e-01   5.12366800e-02   9.11579828e-01
   9.11579828e-01   3.31740392e-02  -4.09782504e-01  -5.12366800e-02
   9.98135405e-01  -3.31740392e-02   6.62028989e-03  -1.78256205e-02
   7.23994838e-02  -3.19968870e-03   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   1.57079633e+00  -1.57079633e+00]
[  4.07917909e-01   5.12366800e-02   9.11579828e-01   5.12366800e-02
  -9.98135405e-01   3.31740392e-02   9.11579828e-01   3.31740392e-02
